,temperature,time,gender
0,37.343384615384615,0,female
1,37.46415384615385,1,female
2,37.57953846153846,2,female
3,37.619846153846154,3,female
4,37.84630769230768,4,female
5,37.99153846153846,5,female
6,38.10107692307692,6,female
7,38.17623076923077,7,female
8,38.20153846153846,8,female
9,38.26292307692308,9,female
10,38.220461538461535,10,female
11,38.19215384615384,11,female
12,38.20923076923077,12,female
13,38.23346153846153,13,female
14,38.21192307692307,14,female
15,38.27623076923077,15,female
16,38.244692307692304,16,female
17,38.24915384615384,17,female
18,38.19384615384615,18,female
19,38.154384615384615,19,female
20,38.15953846153846,20,female
21,38.125230769230775,21,female
22,38.13192307692307,22,female
23,38.057,23,female
24,38.005153846153846,24,female
25,38.02569230769231,25,female
26,37.99384615384615,26,female
27,38.00061538461538,27,female
28,38.01207692307692,28,female
29,37.921846153846154,29,female
30,37.81892307692308,30,female
31,37.7946923076923,31,female
32,37.8096923076923,32,female
33,37.780846153846156,33,female
34,37.81176923076924,34,female
35,37.89107692307692,35,female
36,37.8973076923077,36,female
37,37.864230769230765,37,female
38,37.83915384615385,38,female
39,37.79692307692308,39,female
40,37.761384615384614,40,female
41,37.75284615384616,41,female
42,37.68415384615385,42,female
43,37.68207692307692,43,female
44,37.635230769230766,44,female
45,37.597153846153844,45,female
46,37.46676923076923,46,female
47,37.41423076923077,47,female
48,37.43246153846153,48,female
49,37.39938461538462,49,female
50,37.43753846153845,50,female
51,37.56630769230769,51,female
52,37.61823076923078,52,female
53,37.57984615384615,53,female
54,37.44592307692307,54,female
55,37.51692307692308,55,female
56,37.56292307692308,56,female
57,37.52461538461539,57,female
58,37.379384615384616,58,female
59,37.27876923076923,59,female
60,37.30353846153845,60,female
61,37.22907692307693,61,female
62,37.20969230769231,62,female
63,37.148230769230764,63,female
64,37.08238461538462,64,female
65,36.98538461538462,65,female
66,37.06446153846153,66,female
67,37.12730769230769,67,female
68,37.09723076923076,68,female
69,37.027307692307694,69,female
70,36.927230769230775,70,female
71,36.88969230769231,71,female
72,36.84300042984616,72,female
73,36.805859046,73,female
74,36.721999999999994,74,female
75,36.620384615384616,75,female
76,36.64961538461538,76,female
77,36.63876923076923,77,female
78,36.64984615384615,78,female
79,36.639307692307696,79,female
80,36.603153846153845,80,female
81,36.72430769230769,81,female
82,36.852000000000004,82,female
83,36.917153846153845,83,female
84,36.92192307692308,84,female
85,36.802230769230775,85,female
86,36.761538461538464,86,female
87,36.75161538461538,87,female
88,36.77376923076923,88,female
89,36.83776923076923,89,female
90,36.73592307692308,90,female
91,36.676692307692306,91,female
92,36.657,92,female
93,36.65969230769231,93,female
94,36.67276923076923,94,female
95,36.675999999999995,95,female
96,36.741615384615386,96,female
97,36.776999999999994,97,female
98,36.710158571538464,98,female
99,36.713869703307694,99,female
100,36.5996923076923,100,female
101,36.497307692307686,101,female
102,36.46676923076923,102,female
103,36.47030769230769,103,female
104,36.43469230769231,104,female
105,36.447692307692314,105,female
106,36.47838461538462,106,female
107,36.45215384615384,107,female
108,36.41584615384616,108,female
109,36.510615384615384,109,female
110,36.75146153846154,110,female
111,36.813,111,female
112,36.86192307692308,112,female
113,36.73038461538462,113,female
114,36.71746153846154,114,female
115,36.74307692307693,115,female
116,36.85,116,female
117,36.89661538461538,117,female
118,36.83653846153846,118,female
119,36.74146153846154,119,female
120,36.75453846153846,120,female
121,36.78938461538461,121,female
122,36.93623076923076,122,female
123,36.91907692307692,123,female
124,36.90815384615385,124,female
125,36.90607692307693,125,female
126,36.93169230769231,126,female
127,36.84676923076923,127,female
128,36.85861538461539,128,female
129,36.84607692307692,129,female
130,36.812384615384616,130,female
131,36.76030769230769,131,female
132,36.78323076923077,132,female
133,36.784769230769236,133,female
134,36.90223076923076,134,female
135,37.044384615384615,135,female
136,37.11584615384615,136,female
137,37.044384615384615,137,female
138,37.026538461538465,138,female
139,37.02146153846153,139,female
140,37.05492307692308,140,female
141,37.01930769230769,141,female
142,37.121615384615396,142,female
143,37.14607692307692,143,female
144,37.535384615384615,144,female
145,37.554153846153845,145,female
146,37.61438461538462,146,female
147,37.5733076923077,147,female
148,37.65784615384616,148,female
149,37.771198394230765,149,female
150,37.93018544423078,150,female
151,37.94907692307692,151,female
152,38.054153846153845,152,female
153,38.08707692307692,153,female
154,38.04946153846154,154,female
155,38.078384615384614,155,female
156,38.046076923076924,156,female
157,38.00492307692307,157,female
158,38.074384615384616,158,female
159,38.04461538461538,159,female
160,38.03423076923077,160,female
161,38.04784615384615,161,female
162,37.96453846153846,162,female
163,37.93046153846153,163,female
164,37.944769230769225,164,female
165,37.86538461538461,165,female
166,37.884461538461544,166,female
167,37.848615384615385,167,female
168,37.774692307692305,168,female
169,37.742615384615384,169,female
170,37.62846153846154,170,female
171,37.67784615384616,171,female
172,37.73553846153846,172,female
173,37.717769230769235,173,female
174,37.75099999999999,174,female
175,37.7273076923077,175,female
176,37.67638461538461,176,female
177,37.70515384615385,177,female
178,37.70792307692307,178,female
179,37.71753846153847,179,female
180,37.688384615384614,180,female
181,37.68146153846154,181,female
182,37.69015384615384,182,female
183,37.78153846153847,183,female
184,37.86292307692308,184,female
185,37.82115384615385,185,female
186,37.70099999999999,186,female
187,37.65069230769231,187,female
188,37.65076923076923,188,female
189,37.611615384615384,189,female
190,37.54176923076923,190,female
191,37.508,191,female
192,37.55561538461538,192,female
193,37.56315384615385,193,female
194,37.64415384615384,194,female
195,37.67046153846154,195,female
196,37.60023076923077,196,female
197,37.559615384615384,197,female
198,37.50569230769231,198,female
199,37.398384615384614,199,female
200,37.421846153846154,200,female
201,37.38584615384615,201,female
202,37.29715384615385,202,female
203,37.26669230769231,203,female
204,37.22553846153846,204,female
205,37.178384615384616,205,female
206,37.22246153846154,206,female
207,37.239769230769234,207,female
208,37.06553846153846,208,female
209,36.94192307692308,209,female
210,36.922692307692316,210,female
211,36.86363229846153,211,female
212,36.834993454615386,212,female
213,36.89392307692308,213,female
214,36.935923076923075,214,female
215,36.921076923076924,215,female
216,36.72146153846155,216,female
217,36.588692307692305,217,female
218,36.494846153846154,218,female
219,36.501384615384616,219,female
220,36.55215384615384,220,female
221,36.63007692307692,221,female
222,36.72230769230769,222,female
223,36.68684615384615,223,female
224,36.662000000000006,224,female
225,36.63884615384615,225,female
226,36.70430769230769,226,female
227,36.737307692307695,227,female
228,36.73484615384615,228,female
229,36.84046153846154,229,female
230,36.932147371153846,230,female
231,36.956602434615384,231,female
232,36.80446153846154,232,female
233,36.6876923076923,233,female
234,36.6053076923077,234,female
235,36.59507692307693,235,female
236,36.65861538461538,236,female
237,36.64246153846154,237,female
238,36.665000000000006,238,female
239,36.58423076923077,239,female
240,36.551538461538456,240,female
241,36.517923076923076,241,female
242,36.526384615384615,242,female
243,36.461461538461535,243,female
244,36.35292307692307,244,female
245,36.29323076923076,245,female
246,36.33353846153847,246,female
247,36.452,247,female
248,36.466846153846156,248,female
249,36.410769230769226,249,female
250,36.43846153846154,250,female
251,36.51207692307692,251,female
252,36.437384615384616,252,female
253,36.34423076923077,253,female
254,36.372307692307686,254,female
255,36.48515384615384,255,female
256,36.55015384615385,256,female
257,36.57392307692307,257,female
258,36.534230769230774,258,female
259,36.526923076923076,259,female
260,36.603153846153845,260,female
261,36.64892307692308,261,female
262,36.603615384615395,262,female
263,36.563384615384614,263,female
264,36.55238461538461,264,female
265,36.511153846153846,265,female
266,36.43846153846154,266,female
267,36.40930769230769,267,female
268,36.44013396707692,268,female
269,36.51246585992308,269,female
270,36.59476923076923,270,female
271,36.68876923076924,271,female
272,36.78323076923077,272,female
273,36.84041939076923,273,female
274,36.75807692307693,274,female
275,36.61753846153846,275,female
276,36.67453846153847,276,female
277,36.767769230769225,277,female
278,36.813692307692314,278,female
279,36.77438461538462,279,female
280,36.81176923076924,280,female
281,36.883384615384614,281,female
282,37.006692307692305,282,female
283,37.11184615384616,283,female
284,37.19446153846154,284,female
285,37.170153846153845,285,female
286,37.07946153846154,286,female
287,37.17007692307693,287,female
288,37.39230769230769,288,female
289,37.493923076923075,289,female
290,37.51992307692308,290,female
291,37.66869230769231,291,female
292,37.73252551153847,292,female
293,37.96124294230769,293,female
294,38.072416213461544,294,female
295,38.16992307692308,295,female
296,38.23761538461539,296,female
297,38.273923076923076,297,female
298,38.20123076923077,298,female
299,38.15753846153846,299,female
300,38.124,300,female
301,38.09084615384616,301,female
302,38.14838461538462,302,female
303,38.227000000000004,303,female
304,38.184384615384616,304,female
305,38.12815384615384,305,female
306,38.10061538461538,306,female
307,38.096999999999994,307,female
308,38.13646153846154,308,female
309,38.05646153846154,309,female
310,38.02161538461538,310,female
311,37.960153846153844,311,female
312,38.001538461538466,312,female
313,37.93115384615385,313,female
314,37.90107692307692,314,female
315,37.89153846153846,315,female
316,37.863,316,female
317,37.84592307692308,317,female
318,37.81438461538462,318,female
319,37.813538461538464,319,female
320,37.78246153846154,320,female
321,37.76030769230769,321,female
322,37.735615384615386,322,female
323,37.83684615384615,323,female
324,37.887307692307694,324,female
325,37.81492307692308,325,female
326,37.835307692307694,326,female
327,37.84015384615384,327,female
328,37.693461538461534,328,female
329,37.69746153846154,329,female
330,37.591692307692306,330,female
331,37.684,331,female
332,37.653076923076924,332,female
333,37.49530769230769,333,female
334,37.49284615384615,334,female
335,37.51938461538462,335,female
336,37.479692307692304,336,female
337,37.35184615384617,337,female
338,37.26938461538462,338,female
339,37.20346153846154,339,female
340,37.16376923076923,340,female
341,37.24453846153847,341,female
342,37.30046153846154,342,female
343,37.27846153846154,343,female
344,37.29407692307692,344,female
345,37.31515384615384,345,female
346,37.31607692307693,346,female
347,37.248769230769234,347,female
348,37.126615384615384,348,female
349,36.974538461538465,349,female
350,36.93892307692308,350,female
351,36.923538461538456,351,female
352,36.99415384615384,352,female
353,36.998230769230766,353,female
354,36.91446153846154,354,female
355,36.94469230769231,355,female
356,36.96961538461538,356,female
357,36.98507692307692,357,female
358,36.79723076923077,358,female
359,36.581538461538464,359,female
360,36.58692307692308,360,female
361,36.558076923076925,361,female
362,36.43861538461539,362,female
363,36.409461538461535,363,female
364,36.39507692307693,364,female
365,36.42361538461538,365,female
366,36.57061538461539,366,female
367,36.723000000000006,367,female
368,36.744769230769236,368,female
369,36.81292307692307,369,female
370,36.8036923076923,370,female
371,36.79376923076923,371,female
372,36.84515384615385,372,female
373,36.88907692307692,373,female
374,36.77853846153847,374,female
375,36.71753846153846,375,female
376,36.698538461538455,376,female
377,36.58561538461538,377,female
378,36.56753846153846,378,female
379,36.66269230769231,379,female
380,36.68115384615385,380,female
381,36.66138461538461,381,female
382,36.53230769230769,382,female
383,36.624769230769225,383,female
384,36.71276923076923,384,female
385,36.684961301076925,385,female
386,36.63369230769231,386,female
387,36.585692307692305,387,female
388,36.607,388,female
389,36.63546153846154,389,female
390,36.57323076923077,390,female
391,36.58346153846154,391,female
392,36.58676923076923,392,female
393,36.54623076923077,393,female
394,36.593769230769226,394,female
395,36.567615384615394,395,female
396,36.60430769230769,396,female
397,36.64553816153846,397,female
398,36.64055348615385,398,female
399,36.70630769230769,399,female
400,36.699000000000005,400,female
401,36.650461538461535,401,female
402,36.573692307692305,402,female
403,36.57769230769231,403,female
404,36.65315384615384,404,female
405,36.70069230769231,405,female
406,36.64476923076923,406,female
407,36.53707692307693,407,female
408,36.47084615384615,408,female
409,36.50276923076923,409,female
410,36.552846153846154,410,female
411,36.62715384615385,411,female
412,36.615153846153845,412,female
413,36.607846153846154,413,female
414,36.50184615384615,414,female
415,36.502,415,female
416,36.50323076923077,416,female
417,36.53938461538462,417,female
418,36.66584615384615,418,female
419,36.74784615384615,419,female
420,36.764076923076914,420,female
421,36.861615384615384,421,female
422,36.930692307692304,422,female
423,36.96969230769231,423,female
424,36.927461538461536,424,female
425,36.788923076923076,425,female
426,36.87430769230769,426,female
427,36.776461538461525,427,female
428,36.879999999999995,428,female
429,36.99230769230769,429,female
430,37.05761538461538,430,female
431,37.21369230769231,431,female
432,37.487557802153844,432,female
433,37.63492307692307,433,female
434,37.67898109876923,434,female
435,37.716836088,435,female
436,37.83671123815384,436,female
437,38.01571095576923,437,female
438,38.076307692307694,438,female
439,38.09184615384615,439,female
440,38.16561538461539,440,female
441,38.237,441,female
