x,y,gender,,,,,,,,,,,,,,,,,,,,,,,,,
995,36.78214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
996,36.785,Female,,,,,,,,,,,,,,,,,,,,,,,,,
997,36.78714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
998,36.76928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
999,36.74357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1000,36.715,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1001,36.7,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1002,36.69357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1003,36.68357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1004,36.65642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1005,36.64,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1006,36.63214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1007,36.62,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1008,36.61857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1009,36.61428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1010,36.61142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1011,36.60642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1012,36.59714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1013,36.57642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1014,36.56428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1015,36.55642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1016,36.54785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1017,36.53285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1018,36.52642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1019,36.52071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1020,36.52642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1021,36.52285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1022,36.51357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1023,36.51642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1024,36.52357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1025,36.53928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1026,36.55714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1027,36.55214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1028,36.54857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1029,36.55285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1030,36.54642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1031,36.53785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1032,36.53357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1033,36.53571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1034,36.55142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1035,36.55642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1036,36.55,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1037,36.535,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1038,36.52285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1039,36.52857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1040,36.52714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1041,36.51,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1042,36.49642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1043,36.49428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1044,36.47714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1045,36.45142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1046,36.47785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1047,36.51714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1048,36.53,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1049,36.53571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1050,36.53071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1051,36.51357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1052,36.50428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1053,36.49714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1054,36.47357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1055,36.48428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1056,36.51071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1057,36.54071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1058,36.55857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1059,36.56785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1060,36.57142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1061,36.56714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1062,36.565,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1063,36.56785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1064,36.575,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1065,36.58214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1066,36.57071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1067,36.54071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1068,36.54571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1069,36.55,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1070,36.55785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1071,36.56928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1072,36.57214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1073,36.55642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1074,36.53785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1075,36.52571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1076,36.52357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1077,36.51785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1078,36.51857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1079,36.51357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1080,36.51142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1081,36.51714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1082,36.52,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1083,36.51428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1084,36.49071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1085,36.46428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1086,36.46642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1087,36.46857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1088,36.46214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1089,36.47071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1090,36.49,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1091,36.51214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1092,36.51285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1093,36.50785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1094,36.51285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1095,36.54928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1096,36.58785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1097,36.62642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1098,36.665,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1099,36.685,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1100,36.70214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1101,36.71642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1102,36.73642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1103,36.77142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1104,36.78571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1105,36.795,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1106,36.81071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1107,36.83857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1108,36.875,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1109,36.86857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1110,36.83857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1111,36.80785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1112,36.76714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1113,36.77214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1114,36.82,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1115,36.85928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1116,36.87142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1117,36.92,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1118,36.93642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1119,36.93571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1120,36.93785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1121,36.955,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1122,36.95857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1123,36.96642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1124,36.96714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1125,36.96357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1126,36.94857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1127,36.93285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1128,36.91,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1129,36.88142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1130,36.86285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1131,36.86714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1132,36.88714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1133,36.89857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1134,36.88,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1135,36.83214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1136,36.79857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1137,36.78785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1138,36.79357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1139,36.79428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1140,36.79142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1141,36.79785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1142,36.80642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1143,36.79071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1144,36.775,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1145,36.79857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1146,36.83928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1147,36.86785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1148,36.87,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1149,36.86,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1150,36.85714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1151,36.86,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1152,36.86571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1153,36.86785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1154,36.86428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1155,36.86714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1156,36.85857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1157,36.84285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1158,36.83928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1159,36.85928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1160,36.855,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1161,36.86142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1162,36.87785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1163,36.905,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1164,36.92785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1165,36.95928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1166,36.98857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1167,37.00285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1168,37,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1169,36.99571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1170,36.99142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1171,36.99142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1172,36.99071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1173,37.00071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1174,37.01071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1175,37.01142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1176,37.00928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1177,37.00428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1178,36.99571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1179,36.99357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1180,36.985,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1181,36.97071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1182,36.96571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1183,36.975,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1184,36.98071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1185,36.96785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1186,36.94214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1187,36.92142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1188,36.91214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1189,36.89785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1190,36.88571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1191,36.86714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1192,36.87071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1193,36.88071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1194,36.87,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1195,36.85214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1196,36.84285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1197,36.83571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1198,36.83714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1199,36.84928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1200,36.84642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1201,36.85357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1202,36.85,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1203,36.85357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1204,36.86142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1205,36.86714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1206,36.865,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1207,36.87285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1208,36.88785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1209,36.88428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1210,36.86428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1211,36.84,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1212,36.82285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1213,36.83,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1214,36.82714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1215,36.86071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1216,36.9,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1217,36.94428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1218,36.96785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1219,36.97857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1220,36.99285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1221,37.00857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1222,37.015,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1223,37.02071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1224,37.025,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1225,37.03571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1226,37.02928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1227,37.02857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1228,37.04714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1229,37.05428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1230,37.05428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1231,37.04928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1232,37.045,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1233,37.03857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1234,37.025,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1235,37.01428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1236,37.01357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1237,37.01214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1238,37.00714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1239,36.98928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1240,36.97142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1241,36.96642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1242,36.98214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1243,36.985,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1244,36.99857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1245,37.01642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1246,37.01785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1247,37.01,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1248,37.01214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1249,37.02714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1250,37.03357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1251,37.02642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1252,37.01428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1253,36.99785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1254,37.00857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1255,37.00785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1256,36.96928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1257,36.95357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1258,36.95785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1259,36.96357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1260,36.99857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1261,37.00714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1262,37.01928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1263,37.03214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1264,37.04,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1265,37.02642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1266,37.02214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1267,37.01571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1268,37.00857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1269,36.99857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1270,36.96428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1271,36.95714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1272,36.96428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1273,36.95785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1274,36.94214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1275,36.90214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1276,36.88642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1277,36.87928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1278,36.89357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1279,36.895,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1280,36.89857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1281,36.90214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1282,36.91071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1283,36.91857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1284,36.91857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1285,36.90285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1286,36.89428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1287,36.89357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1288,36.89928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1289,36.90285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1290,36.905,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1291,36.91857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1292,36.91857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1293,36.90714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1294,36.89714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1295,36.87642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1296,36.84285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1297,36.85285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1298,36.88428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1299,36.89142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1300,36.90142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1301,36.92214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1302,36.91357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1303,36.89642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1304,36.88357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1305,36.86857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1306,36.84428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1307,36.84214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1308,36.84571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1309,36.84,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1310,36.855,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1311,36.86071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1312,36.86,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1313,36.86285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1314,36.85571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1315,36.83142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1316,36.80928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1317,36.79857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1318,36.79714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1319,36.81428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1320,36.825,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1321,36.82857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1322,36.83071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1323,36.83714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1324,36.85285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1325,36.87214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1326,36.88142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1327,36.89571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1328,36.90214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1329,36.9,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1330,36.89,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1331,36.86785714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1332,36.86357143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1333,36.85,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1334,36.83428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1335,36.83,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1336,36.83428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1337,36.83928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1338,36.84714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1339,36.89214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1340,36.93142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1341,36.93642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1342,36.93071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1343,36.93857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1344,36.96071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1345,36.985,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1346,37.00928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1347,37.01285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1348,37.01071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1349,37.02642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1350,37.04857143,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1351,37.07642857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1352,37.12071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1353,37.14,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1354,37.15928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1355,37.14928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1356,37.13428571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1357,37.13285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1358,37.14928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1359,37.165,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1360,37.17,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1361,37.19571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1362,37.21071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1363,37.19928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1364,37.19714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1365,37.20142857,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1366,37.21571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1367,37.24285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1368,37.24285714,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1369,37.22571429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1370,37.21071429,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1371,37.21214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1372,37.18714286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1373,37.15214286,Female,,,,,,,,,,,,,,,,,,,,,,,,,
1374,37.15928571,Female,,,,,,,,,,,,,,,,,,,,,,,,,
