,temperature,time,gender
0,36.591043956043954,0,male
1,36.93065934065934,1,male
2,36.93642857142857,2,male
3,37.05880761642857,3,male
4,37.355384615384615,4,male
5,37.75263736263736,5,male
6,37.84818681318682,6,male
7,37.875,7,male
8,37.872087912087906,8,male
9,37.841813186813184,9,male
10,37.74923076923077,10,male
11,37.786813186813184,11,male
12,37.700384615384614,12,male
13,37.59846153846154,13,male
14,37.55329670329671,14,male
15,37.667269154890114,15,male
16,37.60120879120879,16,male
17,37.54285714285714,17,male
18,37.52296703296703,18,male
19,37.48565934065934,19,male
20,37.38294490318681,20,male
21,37.47840659340659,21,male
22,37.4321978021978,22,male
23,37.41269230769231,23,male
24,37.401208791208795,24,male
25,37.471373626373634,25,male
26,37.47478021978022,26,male
27,37.42214285714286,27,male
28,37.39763736263736,28,male
29,37.346318681318685,29,male
30,37.25131868131868,30,male
31,37.29813186813186,31,male
32,37.32175824175824,32,male
33,37.222032967032966,33,male
34,37.02989010989011,34,male
35,36.893571428571434,35,male
36,36.815659340659344,36,male
37,36.89038461538461,37,male
38,36.930989010989016,38,male
39,36.841923076923074,39,male
40,36.82104395604396,40,male
41,36.812085045494506,41,male
42,36.575214047032965,42,male
43,36.519450549450546,43,male
44,36.55587912087912,44,male
45,36.53445054945055,45,male
46,36.42890109890109,46,male
47,36.49982622835165,47,male
48,36.36846153846154,48,male
49,36.37593406593407,49,male
50,36.32054945054945,50,male
51,36.45071428571429,51,male
52,36.3067032967033,52,male
53,36.24891750653846,53,male
54,36.27604395604396,54,male
55,36.36560439560439,55,male
56,36.26032967032967,56,male
57,36.036043956043954,57,male
58,35.97934065934066,58,male
59,35.82961538461538,59,male
60,36.1978021978022,60,male
61,36.56208791208791,61,male
62,36.377307692307696,62,male
63,36.08879120879121,63,male
64,35.774670329670336,64,male
65,35.63126230296704,65,male
66,35.68818537989011,66,male
67,35.83384472054946,67,male
68,35.74763736263736,68,male
69,36.178061156813186,69,male
70,36.02417152428571,70,male
71,35.90461538461539,71,male
72,36.027362637362636,72,male
73,36.022857142857134,73,male
74,35.82192307692308,74,male
75,35.69736263736264,75,male
76,35.911868131868125,76,male
77,35.949010989010986,77,male
78,35.939230769230775,78,male
79,36.07521978021978,79,male
80,35.89203296703297,80,male
81,35.87604395604395,81,male
82,35.808626373626375,82,male
83,35.879600543901105,83,male
84,35.7921978021978,84,male
85,36.25126086967033,85,male
86,36.518076923076926,86,male
87,36.59120879120879,87,male
88,36.574560439560436,88,male
89,36.51642857142857,89,male
90,36.15247252747253,90,male
91,36.11846153846154,91,male
92,35.943571428571424,92,male
93,36.04543956043956,93,male
94,36.06313186813187,94,male
95,36.206538461538464,95,male
96,36.477912087912095,96,male
97,36.478901098901105,97,male
98,36.30263736263736,98,male
99,36.13423076923077,99,male
100,36.36862637362638,100,male
101,36.51604395604396,101,male
102,36.56791208791209,102,male
103,36.66494505494506,103,male
104,36.809395604395604,104,male
105,36.9554930721978,105,male
106,37.31357142857143,106,male
107,37.75106036368132,107,male
108,37.903626373626366,108,male
109,37.9089010989011,109,male
110,38.012197802197804,110,male
111,37.93851648351648,111,male
112,37.92082417582417,112,male
113,37.96285714285714,113,male
114,37.94653846153846,114,male
115,37.88126373626374,115,male
116,37.793956043956044,116,male
117,37.810164835164834,117,male
118,37.681648351648356,118,male
119,37.535164835164835,119,male
120,37.519615384615385,120,male
121,37.42648351648351,121,male
122,37.457582417582415,122,male
123,37.416043956043964,123,male
124,37.449505494505495,124,male
125,37.57735548192308,125,male
126,37.470675748296706,126,male
127,37.514010989011,127,male
128,37.6110989010989,128,male
129,37.64923076923077,129,male
130,37.72923076923077,130,male
131,37.53049450549451,131,male
132,37.42342300104396,132,male
133,37.37175824175824,133,male
134,37.36791208791208,134,male
135,37.30230769230769,135,male
136,37.24164835164835,136,male
137,37.136153846153846,137,male
138,37.0084065934066,138,male
139,36.98543956043956,139,male
140,36.77598901098901,140,male
141,36.60153846153847,141,male
142,36.59983516483516,142,male
143,36.62412087912088,143,male
144,36.72736263736263,144,male
145,36.802417582417576,145,male
146,36.83302197802198,146,male
147,36.56989010989011,147,male
148,36.33417582417582,148,male
149,36.23263736263736,149,male
150,36.385659340659345,150,male
151,36.51434065934066,151,male
152,36.38103822285714,152,male
153,36.157692307692315,153,male
154,35.97978021978022,154,male
155,35.96082417582417,155,male
156,36.1460989010989,156,male
157,36.35802197802198,157,male
158,36.36708791208791,158,male
159,36.52296703296703,159,male
160,36.25934065934066,160,male
161,36.034010989010994,161,male
162,36.11505494505495,162,male
163,36.089835164835165,163,male
164,35.904670329670324,164,male
165,36.138461538461534,165,male
166,36.1678021978022,166,male
167,36.06845690186813,167,male
168,36.1495054945055,168,male
169,35.98049450549451,169,male
170,35.54071428571429,170,male
171,35.680989010989016,171,male
172,35.76571428571429,172,male
173,35.92285714285714,173,male
174,36.03478021978022,174,male
175,36.12445054945055,175,male
176,36.07857142857142,176,male
177,35.95324175824176,177,male
178,35.83560439560439,178,male
179,35.73362637362637,179,male
180,35.677142857142854,180,male
181,35.57445054945055,181,male
182,35.775,182,male
183,35.745879120879124,183,male
184,36.25048656615385,184,male
185,36.60774725274726,185,male
186,36.527087912087914,186,male
187,36.379175824175825,187,male
188,36.10581456593406,188,male
189,35.99236263736264,189,male
190,36.21926621939561,190,male
191,36.20972384142857,191,male
192,36.314835164835166,192,male
193,36.424065934065936,193,male
194,36.502747252747255,194,male
195,36.50994505494505,195,male
196,36.32098901098901,196,male
197,36.183626373626375,197,male
198,36.091153846153844,198,male
199,36.366978021978014,199,male
200,36.54774725274725,200,male
201,36.568461538461534,201,male
202,36.48021978021978,202,male
203,36.29285714285715,203,male
204,36.33637362637362,204,male
205,36.682912087912094,205,male
206,36.93818681318681,206,male
207,37.066923076923075,207,male
208,37.03302197802198,208,male
209,37.362362637362644,209,male
210,37.6417032967033,210,male
211,37.926703296703295,211,male
212,37.96005494505495,212,male
213,38.01659340659341,213,male
214,37.97115384615385,214,male
215,37.91983516483516,215,male
216,37.85131868131868,216,male
217,37.75961538461537,217,male
218,37.769835164835165,218,male
219,37.68714285714287,219,male
220,37.534890109890114,220,male
221,37.59214285714286,221,male
222,37.56093406593407,222,male
223,37.61505494505494,223,male
224,37.57685393285714,224,male
225,37.50208791208791,225,male
226,37.58604395604396,226,male
227,37.60917582417582,227,male
228,37.53164835164835,228,male
229,37.62565934065935,229,male
230,37.62565934065935,230,male
231,37.60994505494506,231,male
232,37.59554624725275,232,male
233,37.49923076923077,233,male
234,37.46879120879121,234,male
235,37.511098901098904,235,male
236,37.53054945054945,236,male
237,37.44412087912088,237,male
238,37.35115384615385,238,male
239,37.11538461538461,239,male
240,37.231098901098896,240,male
241,37.16401098901099,241,male
242,37.15483516483516,242,male
243,36.943118295054944,243,male
244,36.77372058395604,244,male
245,36.7434065934066,245,male
246,36.90038461538461,246,male
247,36.979505494505496,247,male
248,37.160757764395605,248,male
249,36.808846153846154,249,male
250,36.69516483516484,250,male
251,36.488131868131866,251,male
252,36.411043956043954,252,male
253,36.6417032967033,253,male
254,36.708241758241755,254,male
255,36.67906593406593,255,male
256,36.61725274725275,256,male
257,36.345769230769235,257,male
258,36.15527472527473,258,male
259,36.291318681318685,259,male
260,36.354334937197805,260,male
261,36.19426854785714,261,male
262,36.01653846153846,262,male
263,36.164780219780226,263,male
264,36.14758241758242,264,male
265,36.17631868131868,265,male
266,36.04835164835164,266,male
267,36.16659340659341,267,male
268,36.224010989010985,268,male
269,36.27565934065934,269,male
270,36.24357142857143,270,male
271,36.22785714285715,271,male
272,35.95291208791208,272,male
273,36.02351648351649,273,male
274,35.955879120879125,274,male
275,36.057637362637365,275,male
276,35.834560439560434,276,male
277,35.99906593406593,277,male
278,36.71010989010989,278,male
279,36.56384615384615,279,male
280,36.39153846153846,280,male
281,36.13236263736264,281,male
282,36.049120879120885,282,male
283,35.91785714285714,283,male
284,36.35175824175825,284,male
285,36.22005494505494,285,male
286,36.041019071538464,286,male
287,36.53181318681318,287,male
288,36.53027472527473,288,male
289,36.74730769230769,289,male
290,36.61818681318681,290,male
291,36.667197802197805,291,male
292,36.45928571428571,292,male
293,36.191978021978024,293,male
294,36.18241117582417,294,male
295,36.475989010989004,295,male
296,36.29412087912088,296,male
297,36.34219780219781,297,male
298,36.497582417582414,298,male
299,36.30912087912088,299,male
300,36.11043956043956,300,male
301,35.95862637362637,301,male
302,35.97615384615384,302,male
303,36.40461538461538,303,male
304,36.535439560439556,304,male
305,36.57467032967033,305,male
306,36.50791208791208,306,male
307,36.57,307,male
