,temperature,time,gender
274,36.49907692307691,274,Estrus
275,36.354461538461535,275,Estrus
276,36.46903846153846,276,Estrus
277,36.528999999999996,277,Estrus
278,36.53276923076923,278,Estrus
279,36.6835,279,Estrus
280,36.71215384615384,280,Estrus
281,36.67711538461539,281,Estrus
282,36.72315384615384,282,Estrus
283,36.721769230769226,283,Estrus
284,36.822500000000005,284,Estrus
285,37.07873076923077,285,Estrus
286,37.05234615384616,286,Estrus
287,36.998615384615384,287,Estrus
288,37.57064615384615,0,Non-estrus
289,38.14666153846154,1,Non-estrus
290,38.21344615384616,2,Non-estrus
291,38.223661538461535,3,Non-estrus
292,38.095769230769235,4,Non-estrus
293,37.99081538461538,5,Non-estrus
294,37.80318461538461,6,Non-estrus
295,37.85773846153846,7,Non-estrus
296,37.70313846153846,8,Non-estrus
297,37.462,9,Non-estrus
298,37.529569230769226,10,Non-estrus
299,37.45252307692307,11,Non-estrus
300,37.19458461538461,12,Non-estrus
301,37.06033846153845,13,Non-estrus
302,36.83755651055385,14,Non-estrus
303,36.639584615384614,15,Non-estrus
304,36.8037076923077,16,Non-estrus
305,36.785384615384615,17,Non-estrus
306,36.68041538461539,18,Non-estrus
307,36.72372873189231,19,Non-estrus
308,36.49375384615384,20,Non-estrus
309,36.46093846153847,21,Non-estrus
310,36.774846153846156,22,Non-estrus
311,36.813538461538464,23,Non-estrus
312,36.86147692307692,24,Non-estrus
313,36.87784615384616,25,Non-estrus
314,36.80858461538462,26,Non-estrus
315,37.05052307692308,27,Non-estrus
316,37.17546153846153,28,Non-estrus
317,37.63417814038462,29,Non-estrus
318,38.013990935,30,Non-estrus
319,38.049676923076916,31,Non-estrus
320,37.98436923076923,32,Non-estrus
321,37.82315384615385,33,Non-estrus
322,37.70212307692308,34,Non-estrus
323,37.706861538461546,35,Non-estrus
324,37.740892307692306,36,Non-estrus
325,37.687046153846154,37,Non-estrus
326,37.562538461538466,38,Non-estrus
327,37.54687692307692,39,Non-estrus
328,37.31941538461539,40,Non-estrus
329,37.129615384615384,41,Non-estrus
330,36.890232842923076,42,Non-estrus
331,36.6454923076923,43,Non-estrus
332,36.650676923076915,44,Non-estrus
333,36.731153846153845,45,Non-estrus
334,36.79724226884615,46,Non-estrus
335,36.62907692307692,47,Non-estrus
336,36.482046153846156,48,Non-estrus
337,36.39127692307692,49,Non-estrus
338,36.420892307692306,50,Non-estrus
339,36.53407692307693,51,Non-estrus
340,36.59429230769231,52,Non-estrus
341,36.46230458078462,53,Non-estrus
342,36.73305310892308,54,Non-estrus
343,36.729584615384624,55,Non-estrus
344,37.00163076923077,56,Non-estrus
345,37.261184615384614,57,Non-estrus
346,37.790960010384616,58,Non-estrus
347,38.208046153846155,59,Non-estrus
348,38.15492307692308,60,Non-estrus
349,38.10373846153846,61,Non-estrus
350,37.963107692307695,62,Non-estrus
351,37.84567692307692,63,Non-estrus
352,37.8005076923077,64,Non-estrus
353,37.77626153846154,65,Non-estrus
354,37.58338461538462,66,Non-estrus
355,37.364753846153846,67,Non-estrus
356,37.256261538461544,68,Non-estrus
357,37.196230769230766,69,Non-estrus
358,36.95386153846154,70,Non-estrus
359,36.855630769230764,71,Non-estrus
360,36.47763076923077,72,Non-estrus
361,36.65498461538461,73,Non-estrus
362,36.82204615384615,74,Non-estrus
363,36.64638461538461,75,Non-estrus
364,36.64247692307692,76,Non-estrus
365,36.629361490984614,77,Non-estrus
366,36.576692307692305,78,Non-estrus
367,36.632864483384616,79,Non-estrus
368,36.6308,80,Non-estrus
369,36.57123076923077,81,Non-estrus
370,36.580969230769234,82,Non-estrus
371,36.59166153846154,83,Non-estrus
372,36.890707692307686,84,Non-estrus
373,36.862399999999994,85,Non-estrus
374,37.414553934030764,86,Non-estrus
375,37.947482425615384,87,Non-estrus
376,38.26816923076923,88,Non-estrus
377,38.29224615384616,89,Non-estrus
378,38.201430769230775,90,Non-estrus
379,38.04930769230769,91,Non-estrus
380,38.110984615384616,92,Non-estrus
381,38.05141538461538,93,Non-estrus
382,38.02367692307692,94,Non-estrus
383,37.64755384615385,95,Non-estrus
384,37.38141538461539,96,Non-estrus
385,37.48461538461538,97,Non-estrus
386,37.16041538461538,98,Non-estrus
387,37.216292307692314,99,Non-estrus
388,36.906215384615386,100,Non-estrus
389,36.79716923076923,101,Non-estrus
390,36.941107692307696,102,Non-estrus
391,36.74196923076922,103,Non-estrus
392,36.816184615384614,104,Non-estrus
393,36.66155384615384,105,Non-estrus
394,36.73193846153846,106,Non-estrus
395,36.578723076923076,107,Non-estrus
396,36.50883076923077,108,Non-estrus
397,36.66687112381538,109,Non-estrus
398,36.7524,110,Non-estrus
399,36.882046153846154,111,Non-estrus
400,36.87952307692308,112,Non-estrus
401,37.0102,113,Non-estrus
402,37.21531585715385,114,Non-estrus
403,37.37684615384616,115,Non-estrus
404,37.954292307692306,116,Non-estrus
405,38.15433846153845,117,Non-estrus
406,38.13924615384615,118,Non-estrus
407,37.998215384615385,119,Non-estrus
408,37.81776923076923,120,Non-estrus
409,37.58616923076924,121,Non-estrus
410,37.65516923076923,122,Non-estrus
411,37.61853846153846,123,Non-estrus
412,37.55761538461538,124,Non-estrus
413,37.3138,125,Non-estrus
414,37.26876534576923,126,Non-estrus
415,36.97619999999999,127,Non-estrus
416,37.0654923076923,128,Non-estrus
417,36.83376106024615,129,Non-estrus
418,36.54876923076924,130,Non-estrus
419,36.51181538461539,131,Non-estrus
420,36.62343076923077,132,Non-estrus
421,36.65055384615384,133,Non-estrus
422,36.682,134,Non-estrus
423,36.434000000000005,135,Non-estrus
424,36.25735384615384,136,Non-estrus
425,36.53609230769231,137,Non-estrus
426,36.827757429415385,138,Non-estrus
427,36.52023076923077,139,Non-estrus
428,36.59632307692308,140,Non-estrus
429,36.91086153846154,141,Non-estrus
430,36.82146153846154,142,Non-estrus
431,36.87373846153846,143,Non-estrus
432,37.4395076923077,144,Non-estrus
433,38.17144615384616,145,Non-estrus
434,38.21978461538462,146,Non-estrus
435,38.178938461538465,147,Non-estrus
436,38.14066153846154,148,Non-estrus
437,37.902646153846156,149,Non-estrus
438,37.88103076923077,150,Non-estrus
439,37.92309230769231,151,Non-estrus
440,37.867907692307696,152,Non-estrus
441,37.46747692307692,153,Non-estrus
442,37.2286,154,Non-estrus
443,37.059338461538466,155,Non-estrus
444,36.90956923076923,156,Non-estrus
445,36.952815384615384,157,Non-estrus
446,36.64769230769231,158,Non-estrus
447,36.424630769230774,159,Non-estrus
448,36.7546,160,Non-estrus
449,36.675538461538466,161,Non-estrus
450,36.53573846153846,162,Non-estrus
451,36.737892307692306,163,Non-estrus
452,36.79818461538461,164,Non-estrus
453,36.70470769230769,165,Non-estrus
454,36.633599999999994,166,Non-estrus
455,36.43387692307692,167,Non-estrus
456,36.47821538461539,168,Non-estrus
457,36.78115384615385,169,Non-estrus
458,36.65776923076923,170,Non-estrus
459,36.7489076923077,171,Non-estrus
460,37.22279999999999,172,Non-estrus
461,37.599646153846166,173,Non-estrus
462,38.285661478461535,174,Non-estrus
463,38.30815384615384,175,Non-estrus
464,38.24232307692308,176,Non-estrus
465,38.23667692307692,177,Non-estrus
466,38.03029230769231,178,Non-estrus
467,37.87116923076924,179,Non-estrus
468,37.92944615384616,180,Non-estrus
469,37.98383076923077,181,Non-estrus
470,37.625661538461536,182,Non-estrus
471,37.319907692307694,183,Non-estrus
472,37.313030769230764,184,Non-estrus
473,37.24726153846154,185,Non-estrus
474,36.92133846153846,186,Non-estrus
475,36.69270769230769,187,Non-estrus
476,36.77255384615385,188,Non-estrus
477,36.916399999999996,189,Non-estrus
478,36.649892307692305,190,Non-estrus
479,36.67632307692308,191,Non-estrus
480,36.64301538461538,192,Non-estrus
481,36.60607692307692,193,Non-estrus
482,36.6802,194,Non-estrus
483,36.72193846153846,195,Non-estrus
484,36.69121715753846,196,Non-estrus
485,36.68416923076923,197,Non-estrus
486,36.67993846153846,198,Non-estrus
487,36.88321538461538,199,Non-estrus
488,36.97452307692308,200,Non-estrus
489,37.24836923076923,201,Non-estrus
490,37.693461538461534,202,Non-estrus
491,38.00438461538461,203,Non-estrus
492,38.08916923076923,204,Non-estrus
493,38.0812,205,Non-estrus
494,37.98996923076923,206,Non-estrus
495,37.722646153846156,207,Non-estrus
496,37.88069230769231,208,Non-estrus
497,38.00296664076923,209,Non-estrus
498,37.85386153846154,210,Non-estrus
499,37.85938461538462,211,Non-estrus
500,37.32975384615385,212,Non-estrus
501,37.14995384615385,213,Non-estrus
502,37.268,214,Non-estrus
503,37.00473846153846,215,Non-estrus
504,36.587923076923076,216,Non-estrus
505,36.58995384615385,217,Non-estrus
506,36.642476638215385,218,Non-estrus
507,36.916015384615385,219,Non-estrus
508,36.63969230769231,220,Non-estrus
509,36.53301538461538,221,Non-estrus
510,36.46555384615385,222,Non-estrus
511,36.530492307692306,223,Non-estrus
512,36.67173846153846,224,Non-estrus
513,36.71167692307692,225,Non-estrus
514,36.6358666548,226,Non-estrus
515,36.63270769230769,227,Non-estrus
516,36.661569230769224,228,Non-estrus
517,36.76576923076923,229,Non-estrus
518,37.31446153846154,230,Non-estrus
519,37.80955384615385,231,Non-estrus
520,38.18736778038462,232,Non-estrus
521,38.12743076923077,233,Non-estrus
522,37.92778461538461,234,Non-estrus
523,37.828707692307695,235,Non-estrus
524,37.97424615384615,236,Non-estrus
525,37.888584615384616,237,Non-estrus
526,37.706184615384615,238,Non-estrus
527,37.55987692307692,239,Non-estrus
528,37.60550769230769,240,Non-estrus
529,37.341323076923075,241,Non-estrus
530,37.287076923076924,242,Non-estrus
531,37.038538461538465,243,Non-estrus
532,36.724923076923076,244,Non-estrus
533,36.55203076923077,245,Non-estrus
534,36.524838034246145,246,Non-estrus
535,36.6118,247,Non-estrus
536,36.7662,248,Non-estrus
537,36.566199999999995,249,Non-estrus
538,36.37543076923076,250,Non-estrus
539,36.588461538461544,251,Non-estrus
540,36.86489230769231,252,Non-estrus
541,36.699,253,Non-estrus
542,36.49892307692308,254,Non-estrus
543,36.554723076923075,255,Non-estrus
544,36.79469230769231,256,Non-estrus
545,36.69158461538461,257,Non-estrus
546,36.98790769230769,258,Non-estrus
547,37.40466153846153,259,Non-estrus
548,38.01464615384616,260,Non-estrus
549,38.15561538461539,261,Non-estrus
550,38.08095384615385,262,Non-estrus
551,38.060523076923076,263,Non-estrus
552,37.99113846153846,264,Non-estrus
553,37.913030769230765,265,Non-estrus
554,37.856476923076926,266,Non-estrus
555,37.62913846153847,267,Non-estrus
556,37.62146153846154,268,Non-estrus
557,37.68026153846154,269,Non-estrus
558,37.3400923076923,270,Non-estrus
559,37.32606153846153,271,Non-estrus
560,37.111415384615384,272,Non-estrus
561,36.93055384615385,273,Non-estrus
562,36.642999999999994,274,Non-estrus
563,36.78924615384616,275,Non-estrus
564,36.79783076923077,276,Non-estrus
565,36.87067692307692,277,Non-estrus
566,36.51313078807692,278,Non-estrus
567,36.61701945449231,279,Non-estrus
568,36.66735384615385,280,Non-estrus
569,36.79718461538461,281,Non-estrus
570,36.693615384615384,282,Non-estrus
571,36.70701538461539,283,Non-estrus
572,36.69190763230769,284,Non-estrus
573,36.720630769230766,285,Non-estrus
574,36.86689230769231,286,Non-estrus
575,37.12455255115384,287,Non-estrus
